# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
6,1,2.086516857147217,2.166016101837158,0.27077412605285645,0.9918723106384277,1.5791783332824707,-0.5853762626647949,2.489800453186035,3.14052414894104,-0.16332018375396729,1.3749669790267944,1.2619038820266724,-0.25687432289123535,0.9005398750305176,4.125794410705566,-0.5082345008850098,1.1656713485717773,-1.1796199083328247,2.3390941619873047,-9.32414436340332,0.5444780588150024,-0.7828373908996582,0.5885910391807556,-1.1686718463897705,2.5269381999969482,-4.37500524520874,0.07574838399887085,-1.3156074285507202,0.7059760689735413,-1.1411408185958862,2.3635880947113037,-0.018867909908294678,-0.8004918694496155,-2.114382028579712,0.8679887652397156,-1.0887223482131958,2.25569486618042,-1.1678555011749268,-0.254047155380249,0.11206579208374023,1.0464632511138916,-1.0343209505081177,2.2183661460876465,-0.8683960437774658,0.7467163801193237,0.22241568565368652,1.273226022720337,-0.6161804795265198,1.7934333086013794,-0.17600956559181213,0.981499969959259,-0.019632205367088318,1.3279228210449219,0.41495242714881897,0.7760359048843384,0.09169968962669373,1.1472508907318115,0.12610363960266113,1.1598328351974487,1.1926385164260864,0.01151022594422102,0.3374215364456177,1.0952190160751343,0.08737087994813919,0.9594342708587646,1.4623887538909912,-0.29008832573890686,
6,1,1.3808858394622803,1.5362858772277832,0.17717254161834717,0.9732558131217957,1.4733256101608276,-0.3881668448448181,1.8557177782058716,2.4764082431793213,0.22194039821624756,1.2287213802337646,1.2483614683151245,-0.16904029250144958,1.6190533638000488,3.037602424621582,-0.08975178003311157,1.402156949043274,-0.3922960162162781,1.5358635187149048,-2.3190131187438965,2.281008243560791,0.19908186793327332,0.8798566460609436,-1.1320061683654785,2.4425249099731445,-7.427530765533447,0.16334688663482666,-0.3413114547729492,0.5816757082939148,-1.0934579372406006,2.4405877590179443,-3.579799175262451,-0.3077152371406555,-2.050119400024414,0.6432908177375793,-0.9679012298583984,2.225900173187256,-1.0092663764953613,-0.12061673402786255,-1.359438419342041,0.76242595911026,-0.8703187108039856,2.130253791809082,
6,1,1.6304140090942383,3.0121991634368896,-0.1407376527786255,1.284610390663147,-1.040734887123108,2.1798791885375977,-2.3875885009765625,2.991281509399414,-0.2696528434753418,0.7293789386749268,-1.178074836730957,2.4827966690063477,-8.93922233581543,0.40906238555908203,-0.9642655849456787,0.45134609937667847,-1.1327099800109863,2.5040478706359863,-1.0858126878738403,-0.35175591707229614,-2.404784679412842,0.605444073677063,-1.086583137512207,2.339040756225586,-0.6697137355804443,-0.03408396244049072,-0.8121928572654724,0.7368254661560059,-1.0585569143295288,2.354996919631958,
6,1,0.3305463194847107,2.860931634902954,-0.03501591086387634,1.0417048931121826,-1.1703847646713257,2.41048526763916,-6.108500003814697,1.0016931295394897,-0.6147621870040894,0.5442312955856323,-1.1808801889419556,2.534444808959961,-5.739629745483398,-0.04184144735336304,-1.6648468971252441,0.5053673982620239,-1.0813274383544922,2.419023036956787,-0.5922721028327942,0.029774963855743408,-1.7579362392425537,0.6993992328643799,-1.1200355291366577,2.392716884613037,
6,1,0.7016400694847107,3.7880096435546875,-0.17733746767044067,1.0954400300979614,-1.303736925125122,2.7169532775878906,-7.701790809631348,1.3967341184616089,-1.062456488609314,0.5687506794929504,-1.1538537740707397,2.735767126083374,-2.6319730281829834,-0.13238739967346191,-2.531364917755127,0.7052468061447144,-1.1031705141067505,2.6019394397735596,-0.13582462072372437,0.09068566560745239,-1.108288288116455,0.925146222114563,-1.2557734251022339,2.7259461879730225,
6,1,-0.37152183055877686,3.770597457885742,-0.06175254285335541,1.0417916774749756,-1.3162919282913208,2.716830015182495,-8.806620597839355,-0.16358238458633423,-0.9105218052864075,0.5537744760513306,-1.0415877103805542,2.608793258666992,-2.004204750061035,-0.8576567769050598,-3.831577777862549,0.6307633519172668,-0.9612000584602356,2.361448287963867,-0.8840845227241516,0.02398282289505005,-1.6643867492675781,0.8149225115776062,-1.0480612516403198,2.4375438690185547,
6,1,1.2923011779785156,2.846754550933838,-0.02159254252910614,1.2311866283416748,-1.1196740865707397,2.167971134185791,-3.406250476837158,2.6218690872192383,-0.08998382091522217,0.675264835357666,-1.249753713607788,2.45474910736084,-7.299403190612793,-0.13968798518180847,-0.3063746690750122,0.4187540113925934,-1.0238624811172485,2.389477491378784,
6,1,-1.7097009420394897,2.959632635116577,-0.5080963373184204,0.7897783517837524,-1.219389796257019,2.447115898132324,-8.487878799438477,-0.31409940123558044,-0.7287341356277466,0.4672093093395233,-1.0826506614685059,2.4225282669067383,-0.5633431077003479,-0.5379359722137451,-3.080811023712158,0.6650046110153198,-1.1217162609100342,2.2651636600494385,
6,1,-8.382730484008789,0.09456175565719604,-1.3271442651748657,0.44068872928619385,-1.064431071281433,2.564173936843872,-2.368837356567383,-0.25686585903167725,-2.5593719482421875,0.5864850282669067,-0.9970810413360596,2.3852295875549316,-0.3616311550140381,0.3140650987625122,-0.667961835861206,0.8510792851448059,-1.1737656593322754,2.497415065765381,
6,1,-6.149387359619141,0.42876100540161133,-0.12293815612792969,0.5873324275016785,-1.156063437461853,2.5821337699890137,-4.350383758544922,-0.07327097654342651,-1.9111833572387695,0.5677322745323181,-0.96538245677948,2.336986780166626,
6,1,-1.3698352575302124,1.427189826965332,-0.08814287185668945,0.6996182799339294,-1.1264379024505615,2.4255576133728027,-4.362632751464844,-0.10696142911911011,-0.7859500646591187,0.45548540353775024,-1.0298891067504883,2.423365831375122,-2.300020694732666,-0.3478905260562897,-2.0402028560638428,0.5199667811393738,-1.0340924263000488,2.32869029045105,-1.0730020999908447,-0.06952458620071411,-1.1449424028396606,0.6704419851303101,-1.0375738143920898,2.343956708908081,-0.9058722853660583,0.0023452043533325195,0.14406901597976685,0.8879061937332153,-1.0314372777938843,2.354741096496582,
6,1,-1.1478086709976196,1.9064033031463623,-0.21204596757888794,0.7893353700637817,-1.2633109092712402,2.5986063480377197,-6.620893955230713,-0.02878546714782715,-0.8541644811630249,0.5345136523246765,-1.1203300952911377,2.5648748874664307,-1.5153831243515015,-0.277768611907959,-1.991267204284668,0.6893483996391296,-1.0839530229568481,2.396345376968384,-0.15473443269729614,0.05352705717086792,-1.060422658920288,0.8916933536529541,-1.0965670347213745,2.405709743499756,-0.6206610798835754,-0.015927433967590332,0.20992419123649597,1.0561578273773193,-1.1404852867126465,2.469447374343872,
6,1,-1.4186921119689941,1.9863946437835693,-0.15710777044296265,0.7871780395507812,-1.2323733568191528,2.668022871017456,-6.137772560119629,0.21068674325942993,-0.5247706174850464,0.5414223074913025,-1.090585708618164,2.6279473304748535,-1.1547746658325195,-0.7224279642105103,-2.5579934120178223,0.6317718625068665,-1.01912522315979,2.4071991443634033,-0.7084707021713257,0.14575231075286865,-1.1785166263580322,0.7945046424865723,-1.0270054340362549,2.4325942993164062,
6,1,-1.0515779256820679,2.0270321369171143,-0.15741616487503052,0.6931197643280029,-1.159756064414978,2.665022850036621,-6.226040363311768,0.1888796091079712,-0.8228552341461182,0.4540797173976898,-1.012434959411621,2.6053781509399414,-0.834120512008667,-0.6238646507263184,-3.0034968852996826,0.5475063920021057,-0.992943286895752,2.4362926483154297,-0.9617102146148682,0.061084628105163574,-1.0364277362823486,0.7220884561538696,-1.017622947692871,2.4991466999053955,-0.7190037369728088,0.08635556697845459,0.34369853138923645,0.9439243078231812,-1.076318383216858,2.545121431350708,
6,1,1.3459506034851074,1.6538407802581787,0.15979492664337158,1.447329044342041,0.5259261727333069,0.6212755441665649,0.9271889925003052,2.187530279159546,0.059993818402290344,1.143476128578186,-1.1074246168136597,2.355264663696289,-5.491065502166748,0.739784836769104,-0.9689469337463379,0.6094247698783875,-1.1261852979660034,2.5158371925354004,-4.609755039215088,-0.332237184047699,-1.4465142488479614,0.5606607794761658,-1.022788166999817,2.433229684829712,-0.49083274602890015,-0.5958521962165833,-2.13165020942688,0.7206048369407654,-1.058065414428711,2.369795799255371,-0.9827608466148376,-0.2749062776565552,0.043863922357559204,0.8903534412384033,-1.1265918016433716,2.4568288326263428,
6,1,1.2484086751937866,1.5640441179275513,0.2058861255645752,1.37068510055542,1.0174766778945923,0.09790782630443573,0.7259454727172852,2.2244555950164795,0.05202522873878479,1.238406777381897,-0.9524990916252136,2.182835340499878,-3.6604154109954834,1.1720987558364868,-0.14372149109840393,0.772960901260376,-1.1306705474853516,2.4441025257110596,-5.920100688934326,-0.10797864198684692,-0.7890338897705078,0.6102805137634277,-0.9947591423988342,2.3350930213928223,-0.278112530708313,-0.8704367876052856,-2.560701608657837,0.6822680234909058,-0.8607428073883057,2.1285791397094727,-0.9469566941261292,-0.1370585560798645,-0.8266860842704773,0.822606086730957,-0.8496734499931335,2.1582093238830566,
6,1,1.0814049243927002,1.5719255208969116,0.08141006529331207,1.356841802597046,-0.5805337429046631,1.8446340560913086,0.46806877851486206,1.861315369606018,-0.04783466458320618,0.9547417163848877,-1.1667898893356323,2.494574546813965,-3.7404613494873047,0.9246489405632019,-0.45240476727485657,0.5485859513282776,-1.1556780338287354,2.617058753967285,-3.6716115474700928,-0.06052976846694946,-1.450742244720459,0.4705265462398529,-1.0225262641906738,2.4922983646392822,-0.7299922704696655,-0.4911120533943176,-2.5839779376983643,0.5805506110191345,-1.003106951713562,2.4143643379211426,-1.3453025817871094,-0.13405030965805054,-0.5394789576530457,0.7195828557014465,-1.0246398448944092,2.4890899658203125,-0.9207429885864258,0.22764092683792114,0.07161509990692139,0.9586480259895325,-1.080549955368042,2.495788812637329,-0.35033169388771057,0.7491999864578247,0.08201372623443604,1.2277077436447144,-0.9985294938087463,2.3685646057128906,0.04923620820045471,0.9565111398696899,0.1487642526626587,1.42190420627594,-0.528696596622467,1.8845629692077637,
6,1,-1.312030553817749,1.6900290250778198,-0.07510983943939209,0.869235634803772,-1.200438141822815,2.6664702892303467,-4.817237377166748,0.1722920536994934,-0.6558086276054382,0.5068058967590332,-1.0687516927719116,2.6630263328552246,-3.199174642562866,-0.24647560715675354,-1.7125850915908813,0.5039571523666382,-1.017465353012085,2.543217897415161,-0.8466694355010986,-0.25477051734924316,-1.46484375,0.6311745643615723,-1.0351028442382812,2.5387990474700928,-1.2683095932006836,-0.16164076328277588,-0.1603430211544037,0.7967870831489563,-1.0738486051559448,2.616563081741333,-0.911347508430481,0.05432474613189697,0.039710357785224915,0.9919056296348572,-1.121880054473877,2.618253231048584,-0.3368818163871765,0.6420896053314209,0.04400300979614258,1.2461190223693848,-1.091565489768982,2.5314176082611084,
6,1,1.2632883787155151,1.8639906644821167,0.26483583450317383,1.4415632486343384,-0.7805076241493225,2.074549913406372,-0.6753090620040894,2.121119976043701,0.07075510919094086,0.9450260996818542,-1.3273462057113647,2.6648190021514893,-5.052167892456055,0.8198469877243042,-0.1402120292186737,0.5554081797599792,-1.2711154222488403,2.7026143074035645,-3.98001766204834,-0.3505532145500183,-0.6728229522705078,0.5116435289382935,-1.2065542936325073,2.594043731689453,-0.5731537938117981,-0.728647768497467,-1.574465274810791,0.5810956954956055,-1.138765811920166,2.470074415206909,-1.0119692087173462,-0.33401328325271606,-0.5330302715301514,0.6328149437904358,-1.0843394994735718,2.473938226699829,-0.9266507029533386,-0.10562992095947266,-0.032221823930740356,0.7649857997894287,-1.0504982471466064,2.462357759475708,
6,1,0.673704206943512,2.042572259902954,0.022939354181289673,0.8923513293266296,-1.1350443363189697,2.376406192779541,-5.528035640716553,0.4260405898094177,-0.7629011869430542,0.40353262424468994,-1.110447883605957,2.4935059547424316,-3.477968692779541,-0.21224471926689148,-1.7613446712493896,0.3558894395828247,-1.0173134803771973,2.3946149349212646,-0.9593819379806519,-0.34816867113113403,-2.2284116744995117,0.4889882504940033,-1.0833334922790527,2.389580249786377,-1.2733627557754517,-0.15642470121383667,0.07746371626853943,0.64615398645401,-1.099709153175354,2.482588768005371,-0.977310836315155,0.11930567026138306,0.178773432970047,0.8218683004379272,-1.1228924989700317,2.481255292892456,-0.6563422679901123,0.5330295562744141,-0.039976656436920166,1.064510703086853,-1.0620014667510986,2.3732364177703857,
6,1,1.244186520576477,3.248201847076416,-0.24559831619262695,1.3320538997650146,-1.2005786895751953,2.47163724899292,-3.312650203704834,3.000030994415283,-0.13822776079177856,0.6613876223564148,-1.188939094543457,2.6536166667938232,-6.560314178466797,-0.19156822562217712,-2.370473623275757,0.5041908621788025,-1.0798357725143433,2.5414814949035645,-1.1158781051635742,-0.5549594163894653,-3.0257174968719482,0.6666995882987976,-1.093929409980774,2.49509596824646,-1.5248723030090332,-0.08242088556289673,-0.28457969427108765,0.8376377820968628,-1.1601603031158447,2.6198806762695312,-0.6402666568756104,0.5473805069923401,0.3657532334327698,1.1106736660003662,-1.3054767847061157,2.704836130142212,
6,1,-5.560339450836182,2.587584972381592,-0.45726704597473145,0.5830617547035217,-1.1723006963729858,2.793520450592041,-6.98790979385376,-0.34832751750946045,-3.2553064823150635,0.49538731575012207,-1.09333336353302,2.66377854347229,-1.1425392627716064,-0.1696680188179016,-3.0110585689544678,0.6876190304756165,-1.2738113403320312,2.767707586288452,-1.2451889514923096,-0.3083065152168274,0.6887775659561157,0.8448572754859924,-1.4193462133407593,2.9756810665130615,-0.8343386650085449,0.1416904330253601,0.5235819220542908,1.0616612434387207,-1.5320789813995361,3.0519092082977295,-0.4320392310619354,0.7706558704376221,0.17954719066619873,1.2827893495559692,-1.5682282447814941,3.0551822185516357,
6,1,1.481343150138855,2.5821733474731445,0.08294070512056351,1.2361414432525635,-1.3455924987792969,2.86175274848938,-1.4696242809295654,3.075932741165161,0.020347297191619873,0.6644521355628967,-1.1625113487243652,2.8487257957458496,-6.4569501876831055,0.16864439845085144,-2.768545627593994,0.31771576404571533,-0.9541345238685608,2.7253341674804688,-1.8406825065612793,-0.1380111277103424,-3.857802629470825,0.47538045048713684,-1.0836529731750488,2.6883108615875244,-1.2600550651550293,0.019728243350982666,-0.7829290628433228,0.6404015421867371,-1.1448075771331787,2.834878444671631,-1.1692378520965576,-0.09767186641693115,0.2918832302093506,0.8448147177696228,-1.2120649814605713,2.917750120162964,-0.583122968673706,0.640740156173706,0.1640722155570984,1.1077758073806763,-1.2237263917922974,2.890886068344116,
6,1,-2.498335123062134,3.5080928802490234,-0.14552485942840576,0.5286874175071716,-1.206369400024414,2.9887475967407227,-9.194564819335938,-0.16141730546951294,-2.6260223388671875,0.3095038831233978,-0.9591448307037354,2.8252921104431152,-0.517248272895813,-0.16275936365127563,-3.6917216777801514,0.5392171144485474,-1.089970588684082,2.7761921882629395,-1.0751745700836182,0.04981929063796997,0.02385099232196808,0.7543061971664429,-1.23030686378479,3.019047498703003,-0.8968660831451416,0.2545393109321594,0.733046293258667,0.9781947731971741,-1.4155443906784058,-3.121410369873047,-0.44185197353363037,0.7123544216156006,0.27281200885772705,1.2084612846374512,-1.5348429679870605,-3.0857603549957275,
